job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
"https://www.glassdoor.com/job-listing/cyber-threat-detection-engineer-peraton-JV_KO0,31_KE32,39.htm?jl=1009002016012",glassdoor,Cyber Threat Detection Engineer,Peraton,,United States,,2023-11-28,yearly,66000,106000,USD,False,,,,
"https://www.glassdoor.com/job-listing/senior-engineer-cyber-security-florida-cancer-specialists-research-institute-JV_KO0,30_KE31,76.htm?jl=1008878448461",glassdoor,Senior Engineer Cyber Security,Florida Cancer Specialists & Research Institute,,United States,,2023-09-20,,,,,False,,,,
"https://www.glassdoor.com/job-listing/senior-security-engineer-i-infosec-kroll-JV_KO0,34_KE35,40.htm?jl=1009000100782",glassdoor,"Senior Security Engineer I, InfoSec",Kroll,,United States,,2023-11-27,yearly,90000,150000,USD,False,,,,
https://www.ziprecruiter.com/ek/l/AAIcSizhEGuwewCVUrd9DrF4mRrAwP0YHuGgRZg-ImMDf3f-5vBpyg7bXfBJQzL79LUKDWPrBW4LaM_W9O6Ydov34wqcCLbweZsKgQPivaFHpuQopXgaRl9_2ogV0xY40AKrzuOwG69fGQHR2LoI7DehewVA1LS9fkBGrjdAYP81pbsgqKtQrqFS7uueLHXXvAjctjb-MinAcU-m5Kwhqrss9zh8VxTslExr,zip_recruiter,Cybersecurity Engineer,KabaFusion,,"Cerritos, CA, USA",,2023-12-04,,,,,,0,,,As a Cybersecurity Engineer your role is simple to define. You protect KabaFusions IT environment from internal and external threats. What that looks like in this role; you will drive security ...
https://www.ziprecruiter.com/ek/l/AAI8fw-WbjqEHWs9tXfW9mSKvUL4R1Jje4i8Fg71TOdQfNewucNxX7xjR1GKxB0g1GixX0xvUmREuKiOr-QpYwiIiypD7hQvSJa2GOs3WMJ7t7X3e7-KlHvlw9LYm2xk9_Zb7K6dgch3rnZ-LvbF3av-4Ii5xBU0ybxQw7vkiX3BiDmrYlRwO71Z3an8S7FffIzlyJjk7sFd8cRYYYZdFNNcq0fI_KGbF_md,zip_recruiter,Lead Cybersecurity Analyst - Product Security Engineering,BOEING,,"Los Angeles, CA, USA",,2023-12-04,yearly,131750,178250,USD,,0,,,"Boeing Defense, Space, and Security (BDS) is seeking a Lead Cybersecurity Analyst -Product Security for El Segundo, CA. This position is part of the Boeing Defense Systems Engineering National ..."
https://www.ziprecruiter.com/ek/l/AAIRr7f8yIBt_0IXwuCPu8hAICW83dpgaDGCbjYhECVIEhKxe9sEbWfbvpSZzXfE14A3y8ennG1d1FKCdSnjeYUkITqOURMsZE_UxIb8XKzsw2NNNS6F3zKG8dvQUkynKSw3oWzvr7uHR8OUEoWrSPytjqg0kq7wcM0vfWrfGMAuaTtsKhZOB3r7SWbd3UeJxhHO3El_afpanBohMFthjsSPE8wiWsBO5nC1,zip_recruiter,Senior Cybersecurity Engineer - ESS,BOEING,,"Los Angeles, CA, USA",,2023-12-04,,,,,,0,,,"Senior Cybersecurity Engineer will be a part of a high-performing team that are immersed in high intensity projects. As a member of our team, you will the opportunity to work closely with our ..."
https://www.ziprecruiter.com/k/l/AAJvDvKF9NujgVDRpt9GHnhwrAQFh7V24i9FLJ4lgur3I3pZWhEAIDiDcAsca5ajCKVpfpZlQzDhb35b0JZCOnCyoCSNa5WUa-jcuYXNggnF7Wm6pbdilbtmyDjIUosn17zObFGdDoykpEu6ZI63zV6i2q3W3YZDfHFt2SffVvBWx9-l3cpCyRutXc15lSZ6r55E5y4MAE_LP3OZoZ0eyA,zip_recruiter,Staff Cybersecurity Engineer,"Gateway Recruiting, INC.",,"Los Angeles, CA, USA",fulltime,2023-12-04,yearly,150000,200000,USD,,0,,,"Job Summary:The Staff Cyber Security Engineer will be on the front lines of the emerging area of medical device cybersecurity manufacturing as an integral member and technical leader within a team responsible for creating, deploying, and monitoring cybersecurity and information security solutions for medical devices. Interact with external and internal cybersecurity researchers to identify and remediate vulnerabilities within products and manufacturing systems. Work directly with R&D and Information Technology teams to ensure all relevant security risks are identified and evaluated, and appropriate and well-balanced solutions are implemented. Develop project security management deliverables for regulatory bodies to comply with standards/guidance documents, create and implement plans to address new standards/guidance, and successfully communicate cybersecurity technology to customers, regulatory bodies, and other stakeholders.Responsibilities:Lead and perform product manufacturing cybersecurity-related activities ranging from incident response to vulnerability assessments to mitigation implementation.Develop and perform manufacturing intrusion detection activities.Lead manufacturing risk assessments in conjunction with product R&D teams and develop and recommend specific security controls for product/system-wide security needs. Ensure recommended security controls are feasible for embedded/constrained environments, including prototyping where appropriate.Participate in the creation and testing of product manufacturing security-related requirements and processes.Evaluate and test security risks on programs across the entire development life cycle, including market-released products.Manage security-related deliverables for regulatory bodies, ensuring compliance with key standards/guidance documents.Work with third-party manufacturers to ensure appropriate manufacturing cybersecurity processes are in place.Contribute to the understanding of current industry best practices and how they can be applied to CRM Products.Develop advanced technical ideas and guide their development into the final product.Execute/ Assist activities to sustain/ develop internal and external partner security testing capabilities in alignment with testing strategies.Maintain a high level of technical knowledge of security.Champion consistent implementation of the Security Development Life cycle across projectsResponsibilities may include the following and other duties may be assigned:Designs, develops, tests, debugs, and implements software and software tools.Determines systems software design requirements.Ensures that system improvements are successfully implemented and monitored to increase efficiency.Generates systems software engineering policies, standards, and procedures.Required Qualifications:Bachelor’s in engineering or sciences7+ years of related experience with a BS Degree in Engineering or Sciences5+ years of related experience with a MS Degree in Engineering or SciencesExperience as an analyst, engineer, developer, or architect with core cybersecurity responsibility and knowledge in two or more of the following areas:IoT (embedded) devices and systemsCloud systems architecture and securityEnterprise and local network infrastructure securityLarge-scale application architecture and securityMobile device application architecture and securityProgramming skills in one or more of the following: C, C++, Python, Java, .NET, Python, Go, Ruby, Scala, and/or Bash.OS systems-level experience within one or more of the following: Linux, Windows, Android, iOSPreferred Qualifications:Medical device manufacturing experienceCISSP CertificationSecurity incident management experiencePKI Key managementToken-based authentication systemsMedical device technologyUnderstanding of information security practices, risk management processes, cybersecurity principles, and incident response methodologiesAbility to develop and grow productive, trusting, and open relationships with a wide variety of constituenciesLeadership and collaboration skills with the ability to communicate complexity in a clear manner with internal and external stakeholders Powered by JazzHR4UeDycqXQH"
https://www.ziprecruiter.com/k/l/AAL1ZJGDWpiCzFk9cqHo94m7S4b591qryfrtpL13zkNnZ6rweEqXvrRMapC4PcheLotfQKukHRv4lTWQkwZ2wZapaDFAeyxFmoyXB-Y24XwT6wx76InNq9UNgxRrHH9vN1MMGAtWQJj6tIRwuJd5AwaI492xcxKoGILU7pdEzjpNq9yYpP5hJCJw3K9CEce4k85OamIpfWI0APkkNtmMgsU,zip_recruiter,Principal Information Technology Analyst District Temp (Cybersecurity),The Metropolitan Water District of Southern California,,"Los Angeles, CA, USA",,2023-12-04,hourly,60,60,USD,,0,,,"The Principal IT Analyst (Cybersecurity) is for a cybersecurity technical expert with experience in ... Senior Programmer Analyst or Senior Systems Analyst level. CERTIFICATIONS, LICENSES, AND ..."
https://www.ziprecruiter.com/k/l/AAJcMuZfjUmHX0tfjqfUiroCSldzjZql_8PzSYQMn1yk9eOCHvKlHWNPrHGne89hTgOLJN1xhxm3ZWPerGNvFupH93x7rtFASQ6T7fi0wtpyUocTn4ZWmW2ywxk4C-g1wUlT_v_CUuiy1ZBClcqHuI-BVJbEaZOK7McxOUre4LByXS6_cE0BxC_Wugj9NauT5BpCKj58l-1RzFlAdNJcig,zip_recruiter,"Information Systems Cybersecurity Engineer, Enterprise Systems",Apple,,"Culver City, CA, USA",,2023-12-04,yearly,94300,177500,USD,,0,,,"As a part of Apple's Information Systems & Technology team, the Cybersecurity Engineer will design and deliver solutions that improve the security, privacy, and compliance of one of the world ..."
https://www.ziprecruiter.com/k/l/AAIzlVWVskOQTjzXqzw8--We0c4hnhT3ANScWCz62fcLMxofEj3b_ExEh7GnEFzqf3Mk3kf_CoEVYODtXgdwr3hzy2yznuFOHKViYkHK4mp0jmgNFn9YdOdTLbqyhUkGDduyz0hapKHV80K-CNnz1Zt5LzSDTcqHw3XUG_dirsTaA2uWjA6T3TNuJckHPnlEfItcGHmyUurfzugIKscexA,zip_recruiter,University-Cybersecurity Engineer,"Booz Allen Hamilton, Inc.",,"El Segundo, CA, USA",,2023-12-04,yearly,102000,102000,USD,,0,,,"University-Cybersecurity Engineer The Opportunity: As a cyber mission specialist, you understand the value of hunt-forward operations, and you know that battles are won in the grey. At Booz Allen ..."
