job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
"https://www.glassdoor.com/job-listing/systems-engineer-arkham-technology-ltd-JV_IC1128218_KO0,16_KE17,38.htm?jl=1008892846200",glassdoor,Systems Engineer,Arkham Technology Ltd.,,"Layton, UT",,2023-09-27,yearly,74445,108867,USD,False,,,,
"https://www.glassdoor.com/job-listing/senior-unified-communications-engineer-avaya-exp-req-optivor-technologies-llc-JV_KO0,52_KE53,77.htm?jl=1007867206230",glassdoor,Senior Unified Communications Engineer (Avaya exp req.),"Optivor Technologies, LLC",,United States,,2022-05-16,yearly,100000,150000,USD,False,,,,
"https://www.glassdoor.com/job-listing/principal-mission-systems-engineer-rd-systems-development-and-deployment-onsite-salt-lake-city-ut-active-ts-sci-required-ast-ci-raytheon-JV_IC1128289_KO0,127_KE128,136.htm?jl=1009007123330",glassdoor,"Principal Mission/Systems Engineer - R&D Systems Development and Deployment - Onsite - Salt Lake City, UT - Active TS/SCI Required - (AST - CI)",Raytheon,,"Salt Lake City, UT",,2023-12-01,,,,,False,,,,
"https://www.glassdoor.com/job-listing/principal-system-engineering-intergration-test-seit-engineer-active-ts-sci-preferred-hybrid-schedule-salt-lake-city-ut-ast-ci-raytheon-JV_IC1128289_KO0,125_KE126,134.htm?jl=1009007123345",glassdoor,"Principal System Engineering, Intergration & Test (SEIT) Engineer - Active TS/SCI Preferred - Hybrid Schedule - Salt Lake City, UT - (AST-CI)",Raytheon,,"Salt Lake City, UT",,2023-12-01,,,,,False,,,,
"https://www.glassdoor.com/job-listing/senior-systems-engineering-integration-test-engineer-seit-active-ts-sci-required-hybrid-salt-lake-city-ut-ast-ci-raytheon-JV_IC1128289_KO0,112_KE113,121.htm?jl=1009007123388",glassdoor,"Senior Systems Engineering, Integration & Test Engineer(SEIT) - Active TS/SCI Required - Hybrid - Salt Lake City, UT - (AST-CI)",Raytheon,,"Salt Lake City, UT",,2023-12-01,,,,,False,,,,
"https://www.glassdoor.com/job-listing/railway-signaling-systems-engineer-system-one-JV_IC1128289_KO0,34_KE35,45.htm?jl=1008973713474",glassdoor,Railway Signaling Systems Engineer,System One,,"Salt Lake City, UT",,2023-11-10,yearly,87137,137391,USD,False,,,,
"https://www.glassdoor.com/job-listing/wi-fi-and-networking-engineer-ii-telecommunications-technical-services-JV_KO0,32_KE33,70.htm?jl=1008904739071",glassdoor,Wi-Fi and Networking Engineer II,Telecommunications Technical Services,,United States,,2023-10-03,yearly,90000,90000,USD,False,,,,
"https://www.glassdoor.com/job-listing/scientist-systems-engineer-l3harris-technologies-JV_IC1128289_KO0,26_KE27,48.htm?jl=1008912241639",glassdoor,"Scientist, Systems Engineer",L3Harris Technologies,,"Salt Lake City, UT",,2023-10-06,yearly,102790,143223,USD,False,,,,
"https://www.glassdoor.com/job-listing/field-network-engineer-routing-and-switching-ccnp-required-located-in-utah-philips-JV_IC1128289_KO0,74_KE75,82.htm?jl=1008906155269",glassdoor,Field Network Engineer (Routing and Switching) (CCNP required) (Located in Utah),Philips,,"Salt Lake City, UT",,2023-10-04,,,,,False,,,,
"https://www.glassdoor.com/job-listing/sr-specialist-network-systems-engineer-windows-l3harris-technologies-JV_IC1128289_KO0,46_KE47,68.htm?jl=1008873392677",glassdoor,Sr Specialist Network Systems Engineer (Windows),L3Harris Technologies,,"Salt Lake City, UT",,2023-09-16,yearly,66624,94593,USD,False,,,,
"https://www.glassdoor.com/job-listing/senior-specialists-logistics-systems-engineer-l3harris-technologies-JV_IC1128289_KO0,45_KE46,67.htm?jl=1008985318440",glassdoor,"Senior Specialists, Logistics Systems Engineer",L3Harris Technologies,,"Salt Lake City, UT",,2023-11-17,yearly,65867,96785,USD,False,,,,
"https://www.glassdoor.com/job-listing/specialist-information-security-systems-engineer-isse-cryptography-design-l3harris-technologies-JV_IC1128289_KO0,73_KE74,95.htm?jl=1008966871877",glassdoor,"Specialist, Information Security Systems Engineer (ISSE)- Cryptography Design",L3Harris Technologies,,"Salt Lake City, UT",,2023-11-07,yearly,75547,108685,USD,False,,,,
"https://www.glassdoor.com/job-listing/signal-engineer-system-one-JV_IC1128289_KO0,15_KE16,26.htm?jl=1008923036783",glassdoor,Signal Engineer,System One,,"Salt Lake City, UT",,2023-10-12,yearly,75528,113472,USD,False,,,,
