job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
"https://www.glassdoor.com/job-listing/sr-cno-developer-ring0-technologies-inc-JV_KO0,16_KE17,39.htm?jl=1008937528338",glassdoor,Sr CNO Developer,"Ring0 Technologies, Inc.",,United States,,2023-10-20,yearly,180000,250000,USD,False,,,,
"https://www.glassdoor.com/job-listing/cno-test-automation-engineer-ring0-technologies-inc-JV_IC1165756_KO0,28_KE29,51.htm?jl=1008936999613",glassdoor,CNO Test Automation Engineer,"Ring0 Technologies, Inc.",,"Fort Meade, MD",,2023-10-20,yearly,150000,205000,USD,False,,,,
"https://www.glassdoor.com/job-listing/principal-cloud-software-engineer-novul-solutions-JV_IC1153524_KO0,33_KE34,49.htm?jl=1008967345364",glassdoor,Principal Cloud Software Engineer,Novul Solutions,,"Annapolis Junction, MD",,2023-11-07,yearly,240000,300000,USD,False,,,,
"https://www.glassdoor.com/job-listing/embedded-developer-woodsong-technologies-llc-JV_IC1165756_KO0,18_KE19,44.htm?jl=1008788998816",glassdoor,Embedded Developer,"Woodsong Technologies, LLC",,"Fort Meade, MD",,2023-08-01,yearly,100000,130000,USD,False,,,,
"https://www.glassdoor.com/job-listing/software-engineer-level-0-dept-11-7970-que-technology-group-JV_IC1165756_KO0,38_KE39,59.htm?jl=1008723867129",glassdoor,Software Engineer - Level 0 (Dept 11) 7970,Que Technology Group,,"Fort Meade, MD",,2023-06-26,yearly,74443,111066,USD,False,,,,
"https://www.glassdoor.com/job-listing/software-engineer-mid-level-novul-solutions-JV_IC1153524_KO0,27_KE28,43.htm?jl=1008946560374",glassdoor,Software Engineer Mid Level,Novul Solutions,,"Annapolis Junction, MD",,2023-10-26,yearly,100000,115000,USD,False,,,,
"https://www.glassdoor.com/job-listing/software-engineer-level-2-dept-17-408-que-technology-group-JV_IC1165756_KO0,37_KE38,58.htm?jl=1008646194496",glassdoor,Software Engineer - Level 2 (Dept 17) 408,Que Technology Group,,"Fort Meade, MD",,2023-05-15,yearly,71531,110531,USD,False,,,,
"https://www.glassdoor.com/job-listing/embedded-developer-multiple-levels-skaggs-consulting-inc-JV_IC1153584_KO0,34_KE35,56.htm?jl=1008926955316",glassdoor,Embedded Developer (Multiple Levels),"Skaggs Consulting, Inc.",,"Hanover, MD",,2023-10-15,yearly,200000,250000,USD,False,,,,
"https://www.glassdoor.com/job-listing/application-developer-ii-skaggs-consulting-inc-JV_IC1153584_KO0,24_KE25,46.htm?jl=1008878207834",glassdoor,Application Developer II,"Skaggs Consulting, Inc.",,"Hanover, MD",,2023-09-20,yearly,200000,200000,USD,False,,,,
"https://www.glassdoor.com/job-listing/sr-software-engineer-architect-the-dei-group-JV_IC1153546_KO0,30_KE31,44.htm?jl=1008195517820",glassdoor,Sr. Software Engineer/Architect,The DEI Group,,"Columbia, MD",,2022-10-10,yearly,100000,130000,USD,False,,,,
