job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
"https://www.glassdoor.com/job-listing/network-security-engineer-peraton-JV_IC1130324_KO0,25_KE26,33.htm?jl=1008912894241",glassdoor,Network Security Engineer,Peraton,,"Virginia Beach, VA",,2023-10-06,yearly,66000,106000,USD,False,,,,
"https://www.glassdoor.com/job-listing/information-security-systems-engineer-innovasystems-JV_IC1130306_KO0,37_KE38,51.htm?jl=1008825417615",glassdoor,Information Security Systems Engineer,InnovaSystems,,"Norfolk, VA",,2023-08-21,yearly,95000,105000,USD,False,,,,
"https://www.glassdoor.com/job-listing/network-security-engineer-peraton-JV_IC1130324_KO0,25_KE26,33.htm?jl=1008912894880",glassdoor,Network Security Engineer,Peraton,,"Virginia Beach, VA",,2023-10-06,yearly,86000,138000,USD,False,,,,
"https://www.glassdoor.com/job-listing/cyber-threat-detection-engineer-peraton-JV_KO0,31_KE32,39.htm?jl=1009002016012",glassdoor,Cyber Threat Detection Engineer,Peraton,,United States,,2023-11-28,yearly,66000,106000,USD,False,,,,
"https://www.glassdoor.com/job-listing/senior-engineer-cyber-security-florida-cancer-specialists-research-institute-JV_KO0,30_KE31,76.htm?jl=1008878448461",glassdoor,Senior Engineer Cyber Security,Florida Cancer Specialists & Research Institute,,United States,,2023-09-20,,,,,False,,,,
"https://www.glassdoor.com/job-listing/senior-security-engineer-i-infosec-kroll-JV_KO0,34_KE35,40.htm?jl=1009000100782",glassdoor,"Senior Security Engineer I, InfoSec",Kroll,,United States,,2023-11-27,yearly,90000,150000,USD,False,,,,
"https://www.glassdoor.com/job-listing/cybersecurity-engineer-amentum-JV_IC1130324_KO0,22_KE23,30.htm?jl=1008913880867",glassdoor,Cybersecurity Engineer,Amentum,,"Virginia Beach, VA",,2023-10-07,yearly,70287,105178,USD,False,,,,
"https://www.glassdoor.com/job-listing/is-senior-cybersecurity-engineer-childrens-hospital-of-the-kings-daughters-JV_IC1130279_KO0,32_KE33,74.htm?jl=1008485088828",glassdoor,IS Senior Cybersecurity Engineer,Childrens Hospital of The Kings Daughters,,"Chesapeake, VA",,2023-02-21,yearly,79155,113580,USD,False,,,,
"https://www.glassdoor.com/job-listing/network-engineer-virginia-beach-la-jolla-logic-JV_IC1130324_KO0,31_KE32,46.htm?jl=1009010336238",glassdoor,Network Engineer - Virginia Beach,La Jolla Logic,,"Virginia Beach, VA",,2023-12-02,yearly,59659,92559,USD,False,,,,
"https://www.glassdoor.com/job-listing/engineer-cybersecurity-ii-del-rey-systems-and-technology-inc-JV_IC1130313_KO0,25_KE26,60.htm?jl=1008931727592",glassdoor,"Engineer, Cybersecurity II","DEL REY Systems and Technology, Inc.",,"Portsmouth, VA",,2023-10-18,yearly,92868,132429,USD,False,,,,
