job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
"https://www.glassdoor.com/job-listing/cloud-engineer-willcox-savage-pc-JV_IC1130306_KO0,14_KE15,32.htm?jl=1008514880142",glassdoor,Cloud Engineer,"Willcox & Savage, P.C.",,"Norfolk, VA",,2023-03-07,,,,,False,,,,
"https://www.glassdoor.com/job-listing/collaborative-integrated-design-system-cids-software-engineer-mantech-international-corporation-JV_IC1130324_KO0,61_KE62,95.htm?jl=1009004919121",glassdoor,Collaborative Integrated Design System (CIDS) Software Engineer,ManTech International Corporation,,"Virginia Beach, VA",,2023-11-30,yearly,87264,131112,USD,False,,,,
"https://www.glassdoor.com/job-listing/dot-net-developer-grn-moon-valley-JV_IC1130306_KO0,17_KE18,33.htm?jl=1008979867251",glassdoor,Dot Net Developer,GRN Moon Valley,,"Norfolk, VA",,2023-11-14,yearly,93500,110000,USD,False,,,,
"https://www.glassdoor.com/job-listing/javascript-programmer-for-video-surveillance-system-ipconfigure-JV_IC1130306_KO0,51_KE52,63.htm?jl=1008831726041",glassdoor,JavaScript Programmer for Video Surveillance System,IPConfigure,,"Norfolk, VA",,2023-08-24,yearly,61653,100453,USD,False,,,,
"https://www.glassdoor.com/job-listing/automation-engineer-tecma-aries-america-JV_KO0,19_KE20,39.htm?jl=1008813444920",glassdoor,Automation Engineer,Tecma Aries America,,United States,,2023-08-14,yearly,80000,90000,USD,False,,,,
"https://www.glassdoor.com/job-listing/sr-web-developer-battelle-JV_IC1130313_KO0,16_KE17,25.htm?jl=1008904837851",glassdoor,Sr. Web Developer,Battelle,,"Portsmouth, VA",,2023-10-03,yearly,70334,105982,USD,False,,,,
"https://www.glassdoor.com/job-listing/it-specialist-programmer-battelle-JV_IC1130313_KO0,24_KE25,33.htm?jl=1008972190129",glassdoor,IT Specialist (Programmer),Battelle,,"Portsmouth, VA",,2023-11-10,yearly,82355,118089,USD,False,,,,
"https://www.glassdoor.com/job-listing/software-developer-general-dynamics-information-technology-JV_KO0,18_KE19,58.htm?jl=1008929273817",glassdoor,Software Developer,General Dynamics Information Technology,,,,2023-10-16,,,,,True,,,,
"https://www.glassdoor.com/job-listing/mid-sw-developer-cgi-group-inc-JV_KO0,16_KE17,30.htm?jl=1008554885620",glassdoor,Mid SW Developer,"CGI Group, Inc.",,,,2023-03-29,,,,,True,,,,
"https://www.glassdoor.com/job-listing/software-development-manager-peraton-JV_KO0,28_KE29,36.htm?jl=1008912894795",glassdoor,Software Development Manager,Peraton,,United States,,2023-10-06,yearly,135000,216000,USD,False,,,,
"https://www.glassdoor.com/job-listing/sr-power-platform-developer-cgi-group-inc-JV_KO0,27_KE28,41.htm?jl=1008649864704",glassdoor,Sr. Power Platform Developer,"CGI Group, Inc.",,,,2023-05-16,,,,,True,,,,
"https://www.glassdoor.com/job-listing/aws-python-developer-remote-cgi-group-inc-JV_KO0,27_KE28,41.htm?jl=1008972187935",glassdoor,AWS Python Developer (REMOTE),"CGI Group, Inc.",,,,2023-11-10,,,,,True,,,,
"https://www.glassdoor.com/job-listing/senior-sw-developer-cgi-group-inc-JV_KO0,19_KE20,33.htm?jl=1008554885573",glassdoor,Senior SW Developer,"CGI Group, Inc.",,,,2023-03-29,yearly,122900,196700,USD,True,,,,
"https://www.glassdoor.com/job-listing/senior-software-developer-boeing-intelligence-analytics-JV_KO0,25_KE26,55.htm?jl=1008834251482",glassdoor,Senior Software Developer,Boeing Intelligence & Analytics,,United States,,2023-08-25,,,,,False,,,,
"https://www.glassdoor.com/job-listing/servicenow-software-developer-mid-senior-peraton-JV_KO0,40_KE41,48.htm?jl=1008949878495",glassdoor,ServiceNow Software Developer / Mid-Senior,Peraton,,,,2023-10-28,yearly,86000,138000,USD,True,,,,
https://www.ziprecruiter.com/k/l/AAIFo88JyvUlgnQ95pChZWy_V9jOxn_JHKtVURIl0GZ0wBL_6TfyXzSOEkyhr_3N2Tiq-9HTAb0q1FruBgdz8CkIWNQ7heoOsp68hP1LGxZwEYYjbcIUB5oJg9R90P1s7Zlx-4qBM5nWaHXCm4uUHwVd3OeRvdiHo1_aCr2trCIji9eELQh96QCtZZpOrb0PeAi7WYuBzm4e4as9buQrDoSYiTYrfOd5frF7,zip_recruiter,Software Engineer,"TechComp, Inc",,"Chesapeake, VA, USA",fulltime,2023-12-04,yearly,85000,115000,USD,,0,,,"· Job descriptionJoin us for an exciting career with a well-established Controls and Data Systems Integrator as a Software Engineer in the Chesapeake, Va. area. This person will be responsible for developing manufacturing automation projects for Fortune 500 Companies utilizing the latest in automation technologies. Software Engineer are given the opportunity to work on projects from the initial planning stages to field installation and commissioning. · Software Engineer Responsibilities include:o Works with our team to develop and define application scope and objectives and prepare functional and/or technical specifications.o Development of complex customer technology platforms or architectures.o Develops and performs system testing, fixes defects identified during testing, and re-executes unit tests to validate results.o Aids in integrating activities for successful implementation and support of project efforts.o Provides support and monitors the system to identify system deficiencies.o Understand testing best practices; develop and perform system testing, fix defects identified during testing, and re-execute unit tests to validate results.o Follows the software development life cycle process to deploy code into multiple environments, including deploying code into a Production environment.o Understand and adheres to Waterfall and Agile methodologies. · Software Engineer Requirements:o 2-4 years of experience as a Software Engineero Strong Object-Oriented programming skills working with the Microsoft development stack and applications. Strong .Net Core, C#, and VB.Net experience and skills.o Experience working with relational databases, mainly SQL Server. Including maintaining large volumes of data using manual and automated techniques for investigation and resolution of data quality issues. Be familiar with data management, analysis, and reporting within an MS SQL server environment. Ability to work with SSIS Packages, SSRS platforms, SQL Query Scripting, Data Analyticso Creation and running reports using BusinessObjects, Crystal Reports, and SQL Server Reporting Services.o Familiar with Ignitiono Must be a U.S. citizen for this project positiono Bachelor's degree in Computer Science, Computer Engineering, Information Systems, or an equivalent field (preferred)"
https://www.ziprecruiter.com/k/l/AAJN38oOKw4RfK6ya56fdu5Umyz3YgFk4CUQjdKLDMW7KMW4oxfzSB0mAJcDjLpy6jGcAFrNl7HwKrDKGZEdv8J5a5BUJjbtvJGnCApvDIhCa4Leg-a-uudbdQ-mwRUXoMPDX-UjkU4p5jBYHKDimGvtZNdWJoA9zc_5KQl0TRhXUYYGh-s-udObpl4Ky3s6x5xDBuJYUp-Clr1AZAr4j51EWd7pWTDh5vqI,zip_recruiter,Software Developer (Mid-Level),MI Technical Solutions,,"Chesapeake, VA, USA",fulltime,2023-12-04,yearly,80000,110000,USD,,0,,," Who we are: MI Technical Solutions is a Women-Owned Small Business (WOSB) comprised of a broad range of talented employees that provide diversified engineering and technical support services since 2004! Our team works tirelessly to build a respected, results-oriented brand. We are headquartered in Chesapeake, VA with employees located near each of the Navy Fleet Centers within the continental United States (San Diego, Jacksonville, Seattle, New England, Norfolk) as well as Hawaii and Japan.  As a Software Developer at MI Technical Solutions, you will build full-stack web applications as well as stand-alone applications to benefit our government customers. You will work in a fast-paced environment with a development team that’s responsible for the full software development life cycle, from conception to deployment.  You will work on enterprise and dynamic web applications, while creating and updating web pages, middleware, and databases/datastores. You will write custom code and utilize approved 3rd party applications. You will be responsible for the creation and maintenance of both the front-end and back-end of the applications as well as production support. You should be comfortable creating and accessing APIs and other data sources. You will utilize source-control and employ DevOps principles in the creation of the software. You will work with other team members to deploy the software and administer the servers, as well as respond to escalated trouble tickets.  You should also be able to use a range of different technologies and languages to design and develop software applications.  Requirements: Three or more years of development experience Bachelors in either Computer Science, Information Systems, Information Technology, Engineering, Business, or Mathematics Possess a government clearance or have the ability to obtain a clearance. Familiarity with the following languages and technologies: Mobile/Web Development, Front-End and Back-End Development Skills Programming Languages - C#, Python, JavaScript, HTML, CSS, SQL, PowerShell Frameworks/Libraries -.Net Core, ASP.NET MVC, jQuery, Bootstrap, Django, web2py, JSON Servers - Node.js, Apache, or IIS IDEs - Visual Studio, PyCharm, or similar IDEs Familiarity with the following development methodologies / tools:Agile Test-Driven Development Unit Testing Git Jenkins  We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.  Job Type: Full-time  Benefits: 401(k) Dental insurance Employee assistance program Employee discount Flexible schedule Flexible spending account "
