job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
"https://www.glassdoor.com/job-listing/senior-network-engineer-gc-associates-usa-JV_IC1130324_KO0,23_KE24,41.htm?jl=1008991428559",glassdoor,Senior Network Engineer,GC Associates USA,,"Virginia Beach, VA",,2023-11-21,yearly,91827,127645,USD,False,,,,
"https://www.glassdoor.com/job-listing/collaborative-integrated-design-system-cids-software-engineer-mantech-international-corporation-JV_IC1130324_KO0,61_KE62,95.htm?jl=1009004919121",glassdoor,Collaborative Integrated Design System (CIDS) Software Engineer,ManTech International Corporation,,"Virginia Beach, VA",,2023-11-30,yearly,87264,131112,USD,False,,,,
"https://www.glassdoor.com/job-listing/senior-unified-communications-engineer-avaya-exp-req-optivor-technologies-llc-JV_KO0,52_KE53,77.htm?jl=1007867206230",glassdoor,Senior Unified Communications Engineer (Avaya exp req.),"Optivor Technologies, LLC",,United States,,2022-05-16,yearly,100000,150000,USD,False,,,,
"https://www.glassdoor.com/job-listing/systems-engineer-auxiliary-air-and-fluids-mantech-international-corporation-JV_IC1130313_KO0,41_KE42,75.htm?jl=1009003877420",glassdoor,"Systems Engineer Auxiliary, Air and Fluids",ManTech International Corporation,,"Portsmouth, VA",,2023-11-29,yearly,64213,108900,USD,False,,,,
"https://www.glassdoor.com/job-listing/javascript-programmer-for-video-surveillance-system-ipconfigure-JV_IC1130306_KO0,51_KE52,63.htm?jl=1008831726041",glassdoor,JavaScript Programmer for Video Surveillance System,IPConfigure,,"Norfolk, VA",,2023-08-24,yearly,61653,100453,USD,False,,,,
"https://www.glassdoor.com/job-listing/cyber-systems-engineering-server-support-peraton-JV_IC1130324_KO0,40_KE41,48.htm?jl=1009010310061",glassdoor,Cyber Systems Engineering Server Support,Peraton,,"Virginia Beach, VA",,2023-12-02,yearly,86000,138000,USD,False,,,,
"https://www.glassdoor.com/job-listing/information-security-systems-engineer-innovasystems-JV_IC1130306_KO0,37_KE38,51.htm?jl=1008825417615",glassdoor,Information Security Systems Engineer,InnovaSystems,,"Norfolk, VA",,2023-08-21,yearly,95000,105000,USD,False,,,,
"https://www.glassdoor.com/job-listing/wi-fi-and-networking-engineer-ii-telecommunications-technical-services-JV_KO0,32_KE33,70.htm?jl=1008904739071",glassdoor,Wi-Fi and Networking Engineer II,Telecommunications Technical Services,,United States,,2023-10-03,yearly,90000,90000,USD,False,,,,
"https://www.glassdoor.com/job-listing/data-center-it-systems-architect-adnet-systems-inc-JV_IC1130294_KO0,32_KE33,50.htm?jl=1008944814834",glassdoor,Data Center IT Systems Architect,"ADNET Systems, Inc.",,"Hampton, VA",,2023-10-25,yearly,73911,107571,USD,False,,,,
"https://www.glassdoor.com/job-listing/systems-engineer-iii-city-of-virginia-beach-JV_IC1130324_KO0,20_KE21,43.htm?jl=1009003509806",glassdoor,Systems Engineer III,City of Virginia Beach,,"Virginia Beach, VA",,2023-11-29,yearly,89693,139024,USD,False,,,,
"https://www.glassdoor.com/job-listing/systems-engineer-i-city-of-virginia-beach-JV_IC1130324_KO0,18_KE19,41.htm?jl=1008935583447",glassdoor,Systems Engineer I,City of Virginia Beach,,"Virginia Beach, VA",,2023-10-19,yearly,70277,108929,USD,False,,,,
"https://www.glassdoor.com/job-listing/network-security-engineer-peraton-JV_IC1130324_KO0,25_KE26,33.htm?jl=1008912894880",glassdoor,Network Security Engineer,Peraton,,"Virginia Beach, VA",,2023-10-06,yearly,86000,138000,USD,False,,,,
