job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
"https://www.glassdoor.com/job-listing/senior-unified-communications-engineer-avaya-exp-req-optivor-technologies-llc-JV_KO0,52_KE53,77.htm?jl=1007867206230",glassdoor,Senior Unified Communications Engineer (Avaya exp req.),"Optivor Technologies, LLC",,United States,,2022-05-16,yearly,100000,150000,USD,False,,,,
"https://www.glassdoor.com/job-listing/wi-fi-and-networking-engineer-ii-telecommunications-technical-services-JV_KO0,32_KE33,70.htm?jl=1008904739071",glassdoor,Wi-Fi and Networking Engineer II,Telecommunications Technical Services,,United States,,2023-10-03,yearly,90000,90000,USD,False,,,,
"https://www.glassdoor.com/job-listing/senior-system-integration-engineer-c4isr-and-c5isr-horizon-global-partners-llc-JV_KO0,50_KE51,78.htm?jl=1008656311447",glassdoor,Senior System Integration Engineer C4iSR and C5iSR,Horizon Global Partners LLC,,United States,,2023-05-19,yearly,99000,150000,USD,False,,,,
"https://www.glassdoor.com/job-listing/lead-enterprise-applications-engineer-workday-integration-cox-enterprises-JV_KO0,57_KE58,73.htm?jl=1008935446881",glassdoor,Lead Enterprise Applications Engineer-Workday Integration,Cox Enterprises,,United States,,2023-10-19,yearly,105700,176100,USD,False,,,,
"https://www.glassdoor.com/job-listing/fire-protection-engineer-w-doe-dod-or-nuclear-exp-sec-llc-JV_KO0,49_KE50,57.htm?jl=1008937702628",glassdoor,"Fire Protection Engineer (w/DOE, DOD or Nuclear exp.)",SE&C LLC,,United States,,2023-10-20,hourly,55,110,USD,False,,,,
"https://www.glassdoor.com/job-listing/welding-engineer-sec-llc-JV_KO0,16_KE17,24.htm?jl=1008933344253",glassdoor,Welding Engineer,SE&C LLC,,United States,,2023-10-18,hourly,50,110,USD,False,,,,
"https://www.glassdoor.com/job-listing/network-engineer-iv-stars-ii-telecommunications-communication-engr-horizon-global-partners-llc-JV_KO0,66_KE67,94.htm?jl=1008713560547",glassdoor,Network Engineer IV/ Stars II Telecommunications & Communication Engr.,Horizon Global Partners LLC,,United States,,2023-06-20,,,,,False,,,,
"https://www.glassdoor.com/job-listing/network-engineer-ii-stars-ii-telecommunications-engineer-analyst-horizon-global-partners-llc-JV_KO0,64_KE65,92.htm?jl=1008713552795",glassdoor,Network Engineer II/ Stars II Telecommunications Engineer/Analyst,Horizon Global Partners LLC,,United States,,2023-06-20,,,,,False,,,,
"https://www.glassdoor.com/job-listing/engineer-i-ii-sr-huntington-ut-ffr-110281-pacificorp-JV_IC1128107_KO0,41_KE42,52.htm?jl=1008910671803",glassdoor,"Engineer (I, II, SR) Huntington, UT (FFR# 110281)",PacifiCorp,,"Huntington, UT",,2023-10-05,,,,,False,,,,
"https://www.glassdoor.com/job-listing/servicenow-software-developer-mid-senior-peraton-JV_KO0,40_KE41,48.htm?jl=1008960086623",glassdoor,ServiceNow Software Developer / Mid-Senior,Peraton,,United States,,2023-11-02,yearly,86000,138000,USD,False,,,,
